date,protocol,tvl,fees,revenue,volume,dau,tx_count,core_utility,active_loans,assets_staked,circulating_supply,net_inflow,borrow_utilization,trading_utilization,capital_deployment,staking_flow,liquidity_metric
2025-08-11,aave_v3,38662050362.0,2730076.0,373558.0,,10481.0,37030.0,1130107494.608,1130107494.608474,,,0.0,0.0292,0.0,0.0,0.0,0.0292
2025-08-12,aave_v3,38516836717.0,3108509.0,440731.0,,12385.0,46046.0,1153107043.777,1153107043.777477,,,0.0,0.0299,0.0,0.0,0.0,0.0299
2025-08-13,aave_v3,40176575054.0,3566028.0,484414.0,,14133.0,50614.0,1186294792.399,1186294792.398636,,,0.0,0.0295,0.0,0.0,0.0,0.0295
2025-08-14,aave_v3,40197752993.0,3713907.0,501255.0,,12344.0,45904.0,1171443754.881,1171443754.880907,,,0.0,0.0291,0.0,0.0,0.0,0.0291
2025-08-15,aave_v3,38916799315.0,3794386.0,511689.0,,9899.0,34839.0,1140887461.795,1140887461.795062,,,0.0,0.0293,0.0,0.0,0.0,0.0293
2025-08-16,aave_v3,37745467840.0,3466692.0,456517.0,,7458.0,24583.0,1146535713.251,1146535713.251276,,,0.0,0.0304,0.0,0.0,0.0,0.0304
2025-08-17,aave_v3,37598048682.0,3707178.0,489591.0,,7880.0,27684.0,1158270291.879,1158270291.879494,,,0.0,0.0308,0.0,0.0,0.0,0.0308
2025-08-18,aave_v3,37610688199.0,3432073.0,488198.0,,10086.0,34480.0,1148964171.069,1148964171.068594,,,0.0,0.0305,0.0,0.0,0.0,0.0305
2025-08-19,aave_v3,37046226972.0,3502617.0,485146.0,,10081.0,34707.0,1144639353.438,1144639353.437583,,,0.0,0.0309,0.0,0.0,0.0,0.0309
2025-08-20,aave_v3,35608903636.0,3216179.0,456509.0,,9636.0,34485.0,1156515779.283,1156515779.282983,,,0.0,0.0325,0.0,0.0,0.0,0.0325
2025-08-21,aave_v3,36986949141.0,2992757.0,415364.0,,8524.0,28733.0,1147349765.358,1147349765.358032,,,0.0,0.031,0.0,0.0,0.0,0.031
2025-08-22,aave_v3,36767429617.0,3180292.0,457449.0,,12147.0,46131.0,1173321820.011,1173321820.011231,,,0.0,0.0319,0.0,0.0,0.0,0.0319
2025-08-23,aave_v3,39953053193.0,3085403.0,423570.0,,9811.0,33958.0,1168090312.804,1168090312.803644,,,0.0,0.0292,0.0,0.0,0.0,0.0292
2025-08-24,aave_v3,41117713318.0,3234972.0,438599.0,,9381.0,31660.0,1160946295.389,1160946295.388623,,,0.0,0.0282,0.0,0.0,0.0,0.0282
2025-08-25,aave_v3,39859550214.0,3177184.0,449821.0,,11050.0,37921.0,1139121793.841,1139121793.841351,,,0.0,0.0286,0.0,0.0,0.0,0.0286
2025-08-26,aave_v3,38652484278.0,3029201.0,432190.0,,9742.0,35596.0,1147074925.099,1147074925.098627,,,0.0,0.0297,0.0,0.0,0.0,0.0297
2025-08-27,aave_v3,39799438663.0,2985779.0,412630.0,,8887.0,30441.0,1145825660.134,1145825660.134091,,,0.0,0.0288,0.0,0.0,0.0,0.0288
2025-08-28,aave_v3,39559156368.0,3015065.0,422218.0,,8936.0,31172.0,1132523054.434,1132523054.433852,,,0.0,0.0286,0.0,0.0,0.0,0.0286
2025-08-29,aave_v3,40022964461.0,3078467.0,459212.0,,9688.0,32211.0,1101000966.664,1101000966.663746,,,0.0,0.0275,0.0,0.0,0.0,0.0275
2025-08-30,aave_v3,39432128999.0,2957371.0,403418.0,,7103.0,23691.0,1100329733.967,1100329733.966676,,,0.0,0.0279,0.0,0.0,0.0,0.0279
2025-08-31,aave_v3,39295703779.0,2972583.0,406071.0,,7477.0,24142.0,1101472895.589,1101472895.588592,,,0.0,0.028,0.0,0.0,0.0,0.028
2025-09-01,aave_v3,39157986866.0,2985228.0,409981.0,,9482.0,33116.0,1087428065.951,1087428065.951158,,,0.0,0.0278,0.0,0.0,0.0,0.0278
2025-09-02,aave_v3,38893192806.0,3286978.0,457960.0,,11118.0,40293.0,1083881838.474,1083881838.474198,,,0.0,0.0279,0.0,0.0,0.0,0.0279
2025-09-03,aave_v3,38587720289.0,3003524.0,416079.0,,11186.0,40135.0,1090210577.701,1090210577.700788,,,0.0,0.0283,0.0,0.0,0.0,0.0283
2025-09-04,aave_v3,40221949843.0,3083258.0,432740.0,,9647.0,32376.0,1074241485.148,1074241485.14826,,,0.0,0.0267,0.0,0.0,0.0,0.0267
2025-09-05,aave_v3,39107011800.0,3093390.0,439383.0,,9470.0,32841.0,1073855353.842,1073855353.842025,,,0.0,0.0275,0.0,0.0,0.0,0.0275
2025-09-06,aave_v3,39445018744.0,3078585.0,413892.0,,7985.0,26704.0,1082301119.378,1082301119.377503,,,0.0,0.0274,0.0,0.0,0.0,0.0274
2025-09-07,aave_v3,39155481974.0,2988139.0,404811.0,,7445.0,24178.0,1095768286.635,1095768286.635246,,,0.0,0.028,0.0,0.0,0.0,0.028
2025-09-08,aave_v3,40154049885.0,3045024.0,414382.0,,9080.0,30058.0,1088163219.704,1088163219.704229,,,0.0,0.0271,0.0,0.0,0.0,0.0271
2025-09-09,aave_v3,39913161702.0,3140780.0,426387.0,,9317.0,29590.0,1080204308.338,1080204308.338008,,,0.0,0.0271,0.0,0.0,0.0,0.0271
2025-09-10,aave_v3,39666140284.0,3173852.0,426869.0,,11619.0,32239.0,1098686765.312,1098686765.311633,,,0.0,0.0277,0.0,0.0,0.0,0.0277
2025-09-11,aave_v3,40316978282.0,3294099.0,444486.0,,11223.0,32638.0,1221383975.953,1221383975.953106,,,0.0,0.0303,0.0,0.0,0.0,0.0303
2025-09-12,aave_v3,40891210951.0,3322378.0,457358.0,,12144.0,38660.0,1213926020.758,1213926020.75846,,,0.0,0.0297,0.0,0.0,0.0,0.0297
2025-09-13,aave_v3,42530197429.0,3300210.0,457969.0,,10860.0,34584.0,1198042954.453,1198042954.45291,,,0.0,0.0282,0.0,0.0,0.0,0.0282
2025-09-14,aave_v3,42417516821.0,3259577.0,435279.0,,9163.0,33313.0,1194897656.063,1194897656.063138,,,0.0,0.0282,0.0,0.0,0.0,0.0282
2025-09-15,aave_v3,42067090150.0,3570913.0,473696.0,,12844.0,39388.0,1226482776.788,1226482776.788391,,,0.0,0.0292,0.0,0.0,0.0,0.0292
2025-09-16,aave_v3,41693929917.0,3991656.0,518381.0,,11195.0,37137.0,1212253367.162,1212253367.162039,,,0.0,0.0291,0.0,0.0,0.0,0.0291
2025-09-17,aave_v3,40967612086.0,3604654.0,477815.0,,10446.0,34007.0,1202330755.72,1202330755.72005,,,0.0,0.0293,0.0,0.0,0.0,0.0293
2025-09-18,aave_v3,41824076491.0,3527212.0,485598.0,,11362.0,37605.0,1241591201.228,1241591201.227509,,,0.0,0.0297,0.0,0.0,0.0,0.0297
2025-09-19,aave_v3,42724866652.0,3501240.0,466581.0,,10624.0,36615.0,1233097541.148,1233097541.148402,,,0.0,0.0289,0.0,0.0,0.0,0.0289
2025-09-20,aave_v3,41886653661.0,3373026.0,447569.0,,9083.0,27351.0,1234032516.543,1234032516.543119,,,0.0,0.0295,0.0,0.0,0.0,0.0295
2025-09-21,aave_v3,43075562697.0,3411879.0,451428.0,,9034.0,28269.0,1233435564.427,1233435564.426629,,,0.0,0.0286,0.0,0.0,0.0,0.0286
2025-09-22,aave_v3,42456536020.0,4510221.0,577599.0,,14181.0,49135.0,1209201804.628,1209201804.628034,,,0.0,0.0285,0.0,0.0,0.0,0.0285
2025-09-23,aave_v3,40569088405.0,3373414.0,446850.0,,10749.0,37103.0,1209363242.095,1209363242.095432,,,0.0,0.0298,0.0,0.0,0.0,0.0298
2025-09-24,aave_v3,39937619686.0,3334030.0,442871.0,,11017.0,37829.0,1204661180.206,1204661180.206148,,,0.0,0.0302,0.0,0.0,0.0,0.0302
2025-09-25,aave_v3,40074866179.0,3314341.0,432422.0,,19628.0,82118.0,1178227283.341,1178227283.340557,,,0.0,0.0294,0.0,0.0,0.0,0.0294
2025-09-26,aave_v3,39747808782.0,3418652.0,448828.0,,19193.0,55029.0,1186056065.763,1186056065.763274,,,0.0,0.0298,0.0,0.0,0.0,0.0298
2025-09-27,aave_v3,40694296336.0,3056005.0,388251.0,,9860.0,36747.0,1180510552.028,1180510552.027628,,,0.0,0.029,0.0,0.0,0.0,0.029
2025-09-28,aave_v3,41603130234.0,3029071.0,395578.0,,9980.0,35216.0,1190902038.239,1190902038.238626,,,0.0,0.0286,0.0,0.0,0.0,0.0286
2025-09-29,aave_v3,43035446660.0,3011140.0,392236.0,,11281.0,39468.0,1200638982.387,1200638982.387049,,,0.0,0.0279,0.0,0.0,0.0,0.0279
2025-09-30,aave_v3,43631921669.0,3004529.0,396698.0,,10491.0,48859.0,1194461605.714,1194461605.714372,,,0.0,0.0274,0.0,0.0,0.0,0.0274
2025-10-01,aave_v3,43331904803.0,3063898.0,401502.0,,11992.0,40464.0,1208735312.081,1208735312.081114,,,0.0,0.0279,0.0,0.0,0.0,0.0279
2025-10-02,aave_v3,44552272122.0,3085755.0,411705.0,,12777.0,41436.0,1215637574.309,1215637574.309124,,,0.0,0.0273,0.0,0.0,0.0,0.0273
2025-10-03,aave_v3,44993480378.0,3064086.0,411128.0,,11959.0,37641.0,1215020691.004,1215020691.004437,,,0.0,0.027,0.0,0.0,0.0,0.027
2025-10-04,aave_v3,44975693635.0,3045392.0,398245.0,,9490.0,28592.0,1209259459.542,1209259459.541953,,,0.0,0.0269,0.0,0.0,0.0,0.0269
2025-10-05,aave_v3,44694173771.0,3039708.0,399081.0,,10756.0,35526.0,1205554477.89,1205554477.889781,,,0.0,0.027,0.0,0.0,0.0,0.027
2025-10-06,aave_v3,44580316219.0,3043407.0,408639.0,,12600.0,39867.0,1222035487.614,1222035487.614215,,,0.0,0.0274,0.0,0.0,0.0,0.0274
2025-10-07,aave_v3,45760946972.0,3024860.0,412108.0,,12417.0,42562.0,1222639590.261,1222639590.261002,,,0.0,0.0267,0.0,0.0,0.0,0.0267
2025-10-08,aave_v3,44864818511.0,3174138.0,420823.0,,10489.0,33743.0,1270433542.169,1270433542.168798,,,0.0,0.0283,0.0,0.0,0.0,0.0283
2025-10-09,aave_v3,45349497918.0,3206635.0,425532.0,,11045.0,38501.0,1261658328.358,1261658328.358476,,,0.0,0.0278,0.0,0.0,0.0,0.0278
2025-10-10,aave_v3,43383518940.0,15666472.0,1709663.0,,16705.0,59417.0,1157983287.591,1157983287.591191,,,0.0,0.0267,0.0,0.0,0.0,0.0267
2025-10-11,aave_v3,37528624769.0,3339019.0,454001.0,,19169.0,69709.0,1163548306.059,1163548306.058944,,,0.0,0.031,0.0,0.0,0.0,0.031
2025-10-12,aave_v3,38902684363.0,3834557.0,484499.0,,12614.0,46247.0,1192337659.94,1192337659.939552,,,0.0,0.0306,0.0,0.0,0.0,0.0306
2025-10-13,aave_v3,41424152367.0,2871003.0,382414.0,,15392.0,66106.0,1198192570.457,1198192570.457321,,,0.0,0.0289,0.0,0.0,0.0,0.0289
2025-10-14,aave_v3,42111472070.0,2922671.0,398165.0,,12621.0,48162.0,1200603959.821,1200603959.8213,,,0.0,0.0285,0.0,0.0,0.0,0.0285
2025-10-15,aave_v3,41212301039.0,2740005.0,366676.0,,10374.0,37706.0,1201055848.157,1201055848.157463,,,0.0,0.0291,0.0,0.0,0.0,0.0291
2025-10-16,aave_v3,40268129803.0,2852257.0,385841.0,,11947.0,45071.0,1181618772.149,1181618772.149478,,,0.0,0.0293,0.0,0.0,0.0,0.0293
2025-10-17,aave_v3,39652764510.0,3013198.0,403270.0,,13642.0,50216.0,1129504028.031,1129504028.030566,,,0.0,0.0285,0.0,0.0,0.0,0.0285
2025-10-18,aave_v3,38845778188.0,2576849.0,341263.0,,7803.0,28453.0,1137009583.411,1137009583.410632,,,0.0,0.0293,0.0,0.0,0.0,0.0293
2025-10-19,aave_v3,39246195590.0,2664488.0,350346.0,,7948.0,27912.0,1144852207.313,1144852207.31296,,,0.0,0.0292,0.0,0.0,0.0,0.0292
2025-10-20,aave_v3,39290733108.0,2624996.0,351684.0,,9148.0,32772.0,1144694552.936,1144694552.935731,,,0.0,0.0291,0.0,0.0,0.0,0.0291
2025-10-21,aave_v3,39860222594.0,2781525.0,373737.0,,9685.0,35160.0,1153761152.304,1153761152.304366,,,0.0,0.0289,0.0,0.0,0.0,0.0289
2025-10-22,aave_v3,38414171280.0,2865265.0,375917.0,,9861.0,34731.0,1145507810.759,1145507810.75904,,,0.0,0.0298,0.0,0.0,0.0,0.0298
2025-10-23,aave_v3,36428526531.0,2712439.0,367212.0,,10729.0,44643.0,1146505438.001,1146505438.000849,,,0.0,0.0315,0.0,0.0,0.0,0.0315
2025-10-24,aave_v3,37264918176.0,2755225.0,359380.0,,8661.0,30566.0,1147539480.72,1147539480.720391,,,0.0,0.0308,0.0,0.0,0.0,0.0308
2025-10-25,aave_v3,38139791922.0,2582015.0,333864.0,,7348.0,23866.0,1156510309.515,1156510309.514784,,,0.0,0.0303,0.0,0.0,0.0,0.0303
2025-10-26,aave_v3,38403379468.0,2604865.0,343051.0,,8983.0,29613.0,1166577160.63,1166577160.629594,,,0.0,0.0304,0.0,0.0,0.0,0.0304
2025-10-27,aave_v3,40171923677.0,2613839.0,343373.0,,11236.0,37349.0,1176863115.706,1176863115.706473,,,0.0,0.0293,0.0,0.0,0.0,0.0293
2025-10-28,aave_v3,39879643058.0,2660216.0,350534.0,,9535.0,33478.0,1157823297.498,1157823297.498238,,,0.0,0.029,0.0,0.0,0.0,0.029
2025-10-29,aave_v3,38983321134.0,2663210.0,352675.0,,11852.0,44046.0,1157870759.718,1157870759.718479,,,0.0,0.0297,0.0,0.0,0.0,0.0297
2025-10-30,aave_v3,38609818132.0,2729085.0,363209.0,,12317.0,41869.0,1154422333.571,1154422333.571475,,,0.0,0.0299,0.0,0.0,0.0,0.0299
2025-10-31,aave_v3,37636696026.0,2592461.0,335780.0,,12078.0,46125.0,1155578016.687,1155578016.68689,,,0.0,0.0307,0.0,0.0,0.0,0.0307
2025-11-01,aave_v3,37848836362.0,2602924.0,323387.0,,8324.0,26040.0,1160659901.593,1160659901.593156,,,0.0,0.0307,0.0,0.0,0.0,0.0307
2025-11-02,aave_v3,37590893967.0,2637502.0,326103.0,,7843.0,27527.0,1158159892.125,1158159892.124758,,,0.0,0.0308,0.0,0.0,0.0,0.0308
2025-11-03,aave_v3,37817316090.0,2793118.0,361005.0,,14443.0,49019.0,1132667885.939,1132667885.939464,,,0.0,0.03,0.0,0.0,0.0,0.03
2025-11-04,aave_v3,35473563117.0,8498865.0,975933.0,,20683.0,70215.0,1051631962.217,1051631962.217176,,,0.0,0.0296,0.0,0.0,0.0,0.0296
2025-11-05,aave_v3,32483114020.0,2724391.0,344857.0,,14261.0,73745.0,1031398037.579,1031398037.57899,,,0.0,0.0318,0.0,0.0,0.0,0.0318
2025-11-06,aave_v3,32075612097.0,2570979.0,323456.0,,12640.0,40374.0,1003111587.082,1003111587.081584,,,0.0,0.0313,0.0,0.0,0.0,0.0313
2025-11-07,aave_v3,31227645932.0,2755455.0,352168.0,,12177.0,42437.0,987861705.564,987861705.564489,,,0.0,0.0316,0.0,0.0,0.0,0.0316
2025-11-08,aave_v3,31769269405.0,2803901.0,345086.0,,8860.0,30134.0,969735934.026,969735934.026205,,,0.0,0.0305,0.0,0.0,0.0,0.0305
2025-11-09,aave_v3,31359676953.0,2660927.0,338768.0,,9128.0,29010.0,981613696.535,981613696.534754,,,0.0,0.0313,0.0,0.0,0.0,0.0313
2025-11-10,aave_v3,32467481217.0,2554531.0,323990.0,,10423.0,32433.0,981711076.252,981711076.252325,,,0.0,0.0302,0.0,0.0,0.0,0.0302
2025-11-11,aave_v3,33108092901.0,2544856.0,322287.0,,9882.0,30533.0,978153845.199,978153845.19886,,,0.0,0.0295,0.0,0.0,0.0,0.0295
2025-11-12,aave_v3,32585212581.0,2503697.0,316972.0,,9332.0,33106.0,977715588.216,977715588.215617,,,0.0,0.03,0.0,0.0,0.0,0.03
2025-11-13,aave_v3,32970765359.0,2520449.0,364494.0,,11926.0,41386.0,962000549.391,962000549.391224,,,0.0,0.0292,0.0,0.0,0.0,0.0292
2025-11-14,aave_v3,33372676959.0,2605369.0,337890.0,,14769.0,68385.0,943234482.548,943234482.547967,,,0.0,0.0283,0.0,0.0,0.0,0.0283
2025-11-15,aave_v3,32785091139.0,2296259.0,284274.0,,8699.0,42829.0,945629008.742,945629008.742083,,,0.0,0.0288,0.0,0.0,0.0,0.0288
2025-11-16,aave_v3,32542464215.0,4646131.0,542841.0,,10164.0,32741.0,943387289.861,943387289.861467,,,0.0,0.029,0.0,0.0,0.0,0.029
2025-11-17,aave_v3,30906713548.0,2761961.0,344352.0,,12428.0,38242.0,938102375.087,938102375.086978,,,0.0,0.0304,0.0,0.0,0.0,0.0304
2025-11-18,aave_v3,30797420513.0,2485856.0,314475.0,,11998.0,36669.0,936687366.65,936687366.650426,,,0.0,0.0304,0.0,0.0,0.0,0.0304
2025-11-19,aave_v3,31991879724.0,2909556.0,357502.0,,12320.0,40656.0,927447085.297,927447085.296736,,,0.0,0.029,0.0,0.0,0.0,0.029
2025-11-20,aave_v3,31276552747.0,4229935.0,500950.0,,13482.0,44429.0,911301162.95,911301162.949509,,,0.0,0.0291,0.0,0.0,0.0,0.0291
2025-11-21,aave_v3,30696653931.0,5917545.0,681400.0,,19240.0,61610.0,878917994.381,878917994.380651,,,0.0,0.0286,0.0,0.0,0.0,0.0286
2025-11-22,aave_v3,30185238386.0,2087287.0,258058.0,,9179.0,27340.0,863390572.831,863390572.830884,,,0.0,0.0286,0.0,0.0,0.0,0.0286
2025-11-23,aave_v3,29856955942.0,2111252.0,264731.0,,9003.0,28267.0,881688960.93,881688960.929946,,,0.0,0.0295,0.0,0.0,0.0,0.0295
2025-11-24,aave_v3,30195212798.0,2155214.0,268345.0,,9730.0,30731.0,879645794.636,879645794.635805,,,0.0,0.0291,0.0,0.0,0.0,0.0291
2025-11-25,aave_v3,31277029058.0,2098127.0,256672.0,,9436.0,27900.0,877662115.89,877662115.890429,,,0.0,0.0281,0.0,0.0,0.0,0.0281
2025-11-26,aave_v3,31419559422.0,2062882.0,252395.0,,9557.0,28311.0,881677250.353,881677250.353052,,,0.0,0.0281,0.0,0.0,0.0,0.0281
2025-11-27,aave_v3,32015629978.0,2038377.0,248316.0,,9522.0,28521.0,883810128.919,883810128.919228,,,0.0,0.0276,0.0,0.0,0.0,0.0276
2025-11-28,aave_v3,32108973780.0,1978084.0,243316.0,,8401.0,27401.0,884287624.732,884287624.732151,,,0.0,0.0275,0.0,0.0,0.0,0.0275
2025-11-29,aave_v3,32286623029.0,1985245.0,240681.0,,6803.0,20546.0,881492652.994,881492652.994388,,,0.0,0.0273,0.0,0.0,0.0,0.0273
2025-11-30,aave_v3,31728805535.0,1985475.0,248526.0,,7104.0,20562.0,883768771.911,883768771.911393,,,0.0,0.0279,0.0,0.0,0.0,0.0279
2025-12-01,aave_v3,31869799487.0,2263815.0,279096.0,,12573.0,39067.0,882037345.195,882037345.195356,,,0.0,0.0277,0.0,0.0,0.0,0.0277
2025-12-02,aave_v3,30788423516.0,2226887.0,267717.0,,10379.0,32393.0,888104355.123,888104355.123145,,,0.0,0.0288,0.0,0.0,0.0,0.0288
2025-12-03,aave_v3,31480122985.0,2041214.0,250513.0,,10721.0,31574.0,912148956.544,912148956.543866,,,0.0,0.029,0.0,0.0,0.0,0.029
2025-12-04,aave_v3,32920334588.0,2080285.0,253723.0,,9978.0,27750.0,910267737.514,910267737.514171,,,0.0,0.0277,0.0,0.0,0.0,0.0277
2025-12-05,aave_v3,32534124946.0,2027418.0,250018.0,,8924.0,25274.0,901311621.479,901311621.479453,,,0.0,0.0277,0.0,0.0,0.0,0.0277
2025-12-06,aave_v3,32811157037.0,1946292.0,232944.0,,6795.0,21626.0,902210524.967,902210524.966556,,,0.0,0.0275,0.0,0.0,0.0,0.0275
2025-12-07,aave_v3,32863422355.0,1973516.0,239109.0,,7271.0,23448.0,908677498.236,908677498.235867,,,0.0,0.0277,0.0,0.0,0.0,0.0277
2025-12-08,aave_v3,33006402709.0,2067166.0,251442.0,,8330.0,24427.0,907739428.706,907739428.70566,,,0.0,0.0275,0.0,0.0,0.0,0.0275
2025-12-09,aave_v3,32982855826.0,2259652.0,271909.0,,10873.0,31654.0,938386165.885,938386165.885149,,,0.0,0.0285,0.0,0.0,0.0,0.0285
2025-12-10,aave_v3,34153732489.0,2158000.0,264082.0,,9439.0,29289.0,940457434.023,940457434.022644,,,0.0,0.0275,0.0,0.0,0.0,0.0275
2025-12-11,aave_v3,33766878986.0,2138631.0,262182.0,,10078.0,28118.0,926698897.525,926698897.524987,,,0.0,0.0274,0.0,0.0,0.0,0.0274
2025-12-12,aave_v3,33568998239.0,2126269.0,260983.0,,9176.0,26027.0,923240101.54,923240101.539855,,,0.0,0.0275,0.0,0.0,0.0,0.0275
2025-12-13,aave_v3,32679997648.0,2089635.0,251028.0,,7595.0,21617.0,924962248.049,924962248.048884,,,0.0,0.0283,0.0,0.0,0.0,0.0283
2025-12-14,aave_v3,32959059368.0,2019772.0,243948.0,,7906.0,22588.0,921676428.126,921676428.125587,,,0.0,0.028,0.0,0.0,0.0,0.028
2025-12-15,aave_v3,33655448062.0,2079873.0,261926.0,,11761.0,33483.0,922831106.955,922831106.955115,,,0.0,0.0274,0.0,0.0,0.0,0.0274
2025-12-16,aave_v3,32760728364.0,1985671.0,242058.0,,9495.0,28948.0,919390656.298,919390656.297602,,,0.0,0.0281,0.0,0.0,0.0,0.0281
2025-12-17,aave_v3,33312109870.0,1904622.0,241409.0,,11182.0,33343.0,907466662.538,907466662.538361,,,0.0,0.0272,0.0,0.0,0.0,0.0272
2025-12-18,aave_v3,32460304307.0,1798762.0,218733.0,,11342.0,30990.0,906108629.657,906108629.656921,,,0.0,0.0279,0.0,0.0,0.0,0.0279
2025-12-19,aave_v3,32537611825.0,1914691.0,235565.0,,10023.0,27330.0,919075189.966,919075189.966197,,,0.0,0.0282,0.0,0.0,0.0,0.0282
2025-12-20,aave_v3,33494941011.0,1910514.0,243745.0,,7219.0,20085.0,918635134.965,918635134.965132,,,0.0,0.0274,0.0,0.0,0.0,0.0274
2025-12-21,aave_v3,33623961490.0,1881008.0,231148.0,,6940.0,22127.0,920575491.248,920575491.248469,,,0.0,0.0274,0.0,0.0,0.0,0.0274
2025-12-22,aave_v3,33961816552.0,1920820.0,237973.0,,9654.0,30577.0,927234203.876,927234203.876133,,,0.0,0.0273,0.0,0.0,0.0,0.0273
2025-12-23,aave_v3,33635998657.0,1890228.0,231866.0,,8225.0,24136.0,925693793.912,925693793.912156,,,0.0,0.0275,0.0,0.0,0.0,0.0275
2025-12-24,aave_v3,33351598370.0,1892199.0,229834.0,,7844.0,21805.0,925240056.81,925240056.810431,,,0.0,0.0277,0.0,0.0,0.0,0.0277
2025-12-25,aave_v3,33280119924.0,1885309.0,230323.0,,6838.0,21194.0,920168544.864,920168544.863569,,,0.0,0.0276,0.0,0.0,0.0,0.0276
2025-12-26,aave_v3,32982036177.0,1643690.0,215044.0,,7397.0,26504.0,912365548.514,912365548.514317,,,0.0,0.0277,0.0,0.0,0.0,0.0277
2025-12-27,aave_v3,33077433347.0,1592805.0,208021.0,,7089.0,24433.0,913667595.963,913667595.963369,,,0.0,0.0276,0.0,0.0,0.0,0.0276
2025-12-28,aave_v3,33305359386.0,1973764.0,238082.0,,6497.0,18845.0,913939105.413,913939105.412718,,,0.0,0.0274,0.0,0.0,0.0,0.0274
2025-12-29,aave_v3,33422073705.0,1654899.0,218199.0,,8526.0,30355.0,894823281.567,894823281.56682,,,0.0,0.0268,0.0,0.0,0.0,0.0268
2025-12-30,aave_v3,33255304044.0,1904050.0,231851.0,,8078.0,24368.0,894859465.638,894859465.637902,,,0.0,0.0269,0.0,0.0,0.0,0.0269
2025-12-31,aave_v3,32316325281.0,2007260.0,242743.0,,7947.0,28637.0,895056017.902,895056017.901779,,,0.0,0.0277,0.0,0.0,0.0,0.0277
2026-01-01,aave_v3,32894733711.0,1769124.0,224019.0,,6691.0,20898.0,886420797.725,886420797.724837,,,0.0,0.0269,0.0,0.0,0.0,0.0269
2026-01-02,aave_v3,33621389126.0,1963032.0,239507.0,,9053.0,27736.0,899820040.181,899820040.181016,,,0.0,0.0268,0.0,0.0,0.0,0.0268
2026-01-03,aave_v3,34426966980.0,2025618.0,244620.0,,7763.0,26591.0,901444977.52,901444977.520408,,,0.0,0.0262,0.0,0.0,0.0,0.0262
2026-01-04,aave_v3,34946104982.0,2018671.0,245997.0,,8351.0,28156.0,904287645.246,904287645.245755,,,0.0,0.0259,0.0,0.0,0.0,0.0259
2026-01-05,aave_v3,35079229599.0,2008630.0,247919.0,,10371.0,36341.0,915360773.335,915360773.334852,,,0.0,0.0261,0.0,0.0,0.0,0.0261
2026-01-06,aave_v3,35631170811.0,1944797.0,239565.0,,9593.0,39095.0,913539697.503,913539697.50273,,,0.0,0.0256,0.0,0.0,0.0,0.0256
2026-01-07,aave_v3,35933332817.0,1926588.0,238370.0,,9340.0,34830.0,900809665.965,900809665.964843,,,0.0,0.0251,0.0,0.0,0.0,0.0251
2026-01-08,aave_v3,34973344932.0,2015880.0,248780.0,,9220.0,31584.0,897263157.301,897263157.300874,,,0.0,0.0257,0.0,0.0,0.0,0.0257
2026-01-09,aave_v3,33766931563.0,1933860.0,239602.0,,7878.0,31351.0,897091546.988,897091546.987744,,,0.0,0.0266,0.0,0.0,0.0,0.0266
2026-01-10,aave_v3,34452438758.0,1924895.0,239356.0,,6738.0,26407.0,896869846.989,896869846.98883,,,0.0,0.026,0.0,0.0,0.0,0.026
2026-01-11,aave_v3,34435601884.0,1949414.0,243381.0,,6576.0,24893.0,899779610.441,899779610.441083,,,0.0,0.0261,0.0,0.0,0.0,0.0261
2026-01-12,aave_v3,34675805124.0,2034905.0,251944.0,,8038.0,28893.0,893965955.369,893965955.369436,,,0.0,0.0258,0.0,0.0,0.0,0.0258
2026-01-13,aave_v3,34430551413.0,2005267.0,251104.0,,10667.0,37960.0,912531713.446,912531713.445644,,,0.0,0.0265,0.0,0.0,0.0,0.0265
2026-01-14,aave_v3,36324033235.0,2036622.0,255822.0,,11602.0,36422.0,914804330.926,914804330.925569,,,0.0,0.0252,0.0,0.0,0.0,0.0252
2026-01-15,aave_v3,36496600938.0,2035766.0,254997.0,,9311.0,28144.0,912790825.716,912790825.716166,,,0.0,0.025,0.0,0.0,0.0,0.025
2026-01-16,aave_v3,36123501961.0,1967372.0,252346.0,,8222.0,24286.0,910833728.767,910833728.766696,,,0.0,0.0252,0.0,0.0,0.0,0.0252
2026-01-17,aave_v3,36062615457.0,2019365.0,248352.0,,7172.0,21360.0,914504907.325,914504907.324552,,,0.0,0.0254,0.0,0.0,0.0,0.0254
2026-01-18,aave_v3,36231575787.0,2006518.0,246487.0,,6232.0,17374.0,912286130.353,912286130.35261,,,0.0,0.0252,0.0,0.0,0.0,0.0252
2026-01-19,aave_v3,35674434536.0,2317612.0,286207.0,,10832.0,32105.0,910738870.41,910738870.409991,,,0.0,0.0255,0.0,0.0,0.0,0.0255
2026-01-20,aave_v3,35738586633.0,2568651.0,376883.0,,11670.0,36782.0,891495572.57,891495572.570024,,,0.0,0.0249,0.0,0.0,0.0,0.0249
2026-01-21,aave_v3,32952103134.0,2155654.0,273528.0,,11303.0,33616.0,836646409.824,836646409.82401,,,0.0,0.0254,0.0,0.0,0.0,0.0254
2026-01-22,aave_v3,33505002596.0,2147476.0,265569.0,,9195.0,30339.0,837119303.356,837119303.355556,,,0.0,0.025,0.0,0.0,0.0,0.025
